time_key,music_key,grammy_key,popularity,has_grammy_match
,13751,,38,False
,13752,,39,False
,13753,,10,False
,13754,,0,False
,13755,,73,False
,13756,,65,False
,13757,,42,False
,13758,,24,False
,13759,,50,False
,13760,,24,False
,13761,,0,False
,13762,,33,False
,13763,,0,False
,13764,,26,False
,13765,,0,False
,13766,,20,False
,13767,,27,False
,13768,,29,False
,13769,,0,False
,13770,,37,False
,13771,,0,False
,13772,,39,False
,13773,,58,False
,13774,,26,False
,13775,,33,False
,13776,,35,False
,13777,,36,False
,13778,,0,False
,13779,,0,False
,13780,,29,False
,13781,,49,False
,13782,,65,False
,13783,,58,False
,13784,,27,False
,13785,,56,False
,13786,,24,False
,13787,,40,False
,13788,,33,False
,13789,,0,False
,13790,,5,False
,13791,,41,False
,13792,,28,False
,13793,,0,False
,13794,,21,False
,13795,,1,False
,13796,,27,False
,13797,,50,False
,13798,,36,False
,13799,,30,False
,13800,,25,False
,13801,,41,False
,13802,,44,False
,13803,,42,False
,13804,,18,False
,13805,,21,False
,13806,,21,False
,13807,,77,False
,13808,,5,False
,13809,,9,False
,13810,,25,False
,13811,,57,False
,13812,,45,False
,13813,,0,False
,13814,,1,False
,13815,,0,False
,13816,,59,False
,13817,,10,False
,13818,,0,False
,13819,,27,False
,13820,,43,False
,13821,,42,False
,13822,,40,False
,13823,,0,False
,13824,,40,False
,13825,,54,False
,13826,,18,False
,13827,,23,False
,13828,,19,False
,13829,,24,False
,13830,,47,False
,13831,,19,False
,13832,,59,False
,13833,,24,False
,13834,,19,False
,13835,,58,False
,13836,,85,False
,13837,,0,False
,13838,,40,False
,13839,,37,False
,13840,,61,False
,13841,,29,False
,13842,,23,False
,13843,,38,False
,13844,,60,False
,13845,,50,False
,13846,,19,False
,13847,,0,False
,13848,,27,False
,13849,,35,False
,13850,,0,False
,13851,,49,False
,13852,,0,False
,13853,,59,False
,13854,,51,False
,13855,,33,False
,13856,,4,False
,13857,,50,False
,13858,,21,False
,13859,,7,False
,13860,,4,False
,13861,,39,False
,13862,,27,False
,13863,,0,False
,13864,,41,False
,13865,,57,False
,13866,,48,False
,13867,,24,False
,13868,,48,False
,13869,,32,False
,13870,,28,False
,13871,,25,False
,13872,,53,False
,13873,,16,False
,13874,,49,False
,13875,,68,False
,13876,,0,False
,13877,,41,False
,13878,,39,False
,13879,,49,False
,13880,,22,False
,13881,,52,False
,13882,,58,False
,13883,,19,False
,13884,,0,False
,13885,,15,False
,13886,,41,False
,13887,,20,False
,13888,,62,False
,13889,,0,False
,13890,,22,False
,13891,,32,False
,13892,,47,False
,13893,,22,False
,13894,,20,False
,13895,,73,False
,13896,,23,False
,13897,,40,False
,13898,,20,False
,13899,,22,False
,13900,,39,False
,13901,,40,False
,13902,,0,False
,13903,,43,False
,13904,,35,False
,13905,,62,False
,13906,,45,False
,13907,,18,False
,13908,,29,False
,13909,,49,False
,13910,,52,False
,13911,,19,False
,13912,,8,False
,13913,,0,False
,13914,,66,False
,13915,,14,False
,13916,,75,False
,13917,,45,False
,13918,,41,False
,13919,,19,False
,13920,,35,False
,13921,,28,False
,13922,,23,False
,13923,,65,False
,13924,,39,False
,13925,,49,False
,13926,,47,False
,13927,,0,False
,13928,,60,False
,13929,,22,False
,13930,,28,False
,13931,,29,False
,13932,,21,False
,13933,,20,False
,13934,,52,False
,13935,,70,False
,13936,,0,False
,13937,,20,False
,13938,,46,False
,13939,,46,False
,13940,,21,False
,13941,,67,False
,13942,,69,False
,13943,,59,False
,13944,,32,False
,13945,,51,False
,13946,,0,False
,13947,,0,False
,13948,,38,False
,13949,,43,False
,13950,,73,False
,13951,,23,False
,13952,,0,False
,13953,,12,False
,13954,,29,False
,13955,,47,False
,13956,,46,False
,13957,,22,False
,13958,,55,False
,13959,,38,False
,13960,,14,False
,13961,,24,False
,13962,,46,False
,13963,,0,False
,13964,,55,False
,13965,,16,False
,13966,,39,False
,13967,,4,False
,13968,,0,False
,13969,,40,False
,13970,,47,False
,13971,,65,False
,13972,,43,False
,13973,,25,False
,13974,,69,False
,13975,,23,False
,13976,,20,False
,13977,,26,False
,13978,,49,False
,13979,,51,False
,13980,,33,False
,13981,,28,False
,13982,,0,False
,13983,,40,False
,13984,,31,False
,13985,,49,False
,13986,,66,False
,13987,,28,False
,13988,,63,False
,13989,,20,False
,13990,,30,False
,13991,,23,False
,13992,,54,False
,13993,,47,False
,13994,,55,False
,13995,,29,False
,13996,,37,False
,13997,,27,False
,13998,,67,False
,13999,,58,False
,14000,,53,False
,14001,,35,False
,14002,,21,False
,14003,,45,False
,14004,,47,False
,14005,,44,False
,14006,,23,False
,14007,,74,False
,14008,,23,False
,14009,,78,False
,14010,,38,False
,14011,,0,False
,14012,,20,False
,14013,,44,False
,14014,,22,False
,14015,,34,False
,14016,,46,False
,14017,,17,False
,14018,,79,False
,14019,,41,False
,14020,,2,False
,14021,,47,False
,14022,,50,False
,14023,,43,False
,14024,,25,False
,14025,,47,False
,14026,,52,False
,14027,,39,False
,14028,,18,False
,14029,,37,False
,14030,,65,False
,14031,,32,False
,14032,,59,False
,14033,,19,False
,14034,,60,False
,14035,,53,False
,14036,,34,False
,14037,,69,False
,14038,,51,False
,14039,,45,False
,14040,,50,False
,14041,,0,False
,14042,,24,False
,14043,,27,False
,14044,,0,False
,14045,,42,False
,14046,,0,False
,14047,,33,False
,14048,,41,False
,14049,,45,False
,14050,,24,False
,14051,,31,False
,14052,,31,False
,14053,,72,False
,14054,,23,False
,14055,,67,False
,14056,,52,False
,14057,,29,False
,14058,,37,False
,14059,,69,False
,14060,,52,False
,14061,,45,False
,14062,,44,False
,14063,,47,False
,14064,,52,False
,14065,,49,False
,14066,,39,False
,14067,,27,False
,14068,,41,False
,14069,,19,False
,14070,,42,False
,14071,,4,False
,14072,,33,False
,14073,,55,False
,14074,,20,False
,14075,,22,False
,14076,,47,False
,14077,,21,False
,14078,,48,False
,14079,,0,False
,14080,,31,False
,14081,,0,False
,14082,,3,False
,14083,,26,False
,14084,,61,False
,14085,,42,False
,14086,,0,False
,14087,,15,False
,14088,,53,False
,14089,,20,False
,14090,,48,False
,14091,,42,False
,14092,,0,False
,14093,,0,False
,14094,,0,False
,14095,,55,False
,14096,,67,False
,14097,,45,False
,14098,,8,False
,14099,,43,False
,14100,,13,False
,14101,,23,False
,14102,,0,False
,14103,,24,False
,14104,,48,False
,14105,,17,False
,14106,,51,False
,14107,,22,False
,14108,,29,False
,14109,,22,False
,14110,,18,False
,14111,,46,False
,14112,,62,False
,14113,,49,False
,14114,,28,False
,14115,,47,False
,14116,,37,False
,14117,,40,False
,14118,,49,False
,14119,,21,False
,14120,,57,False
,14121,,25,False
,14122,,30,False
,14123,,29,False
,14124,,46,False
,14125,,20,False
,14126,,63,False
,14127,,64,False
,14128,,0,False
,14129,,45,False
,14130,,22,False
,14131,,41,False
,14132,,11,False
,14133,,20,False
,14134,,0,False
,14135,,0,False
,14136,,0,False
,14137,,49,False
,14138,,18,False
,14139,,45,False
,14140,,50,False
,14141,,23,False
,14142,,58,False
,14143,,31,False
,14144,,61,False
,14145,,49,False
,14146,,32,False
,14147,,17,False
,14148,,19,False
,14149,,19,False
,14150,,19,False
,14151,,64,False
,14152,,36,False
,14153,,57,False
,14154,,15,False
,14155,,22,False
,14156,,44,False
,14157,,38,False
,14158,,42,False
,14159,,22,False
,14160,,48,False
,14161,,0,False
,14162,,60,False
,14163,,50,False
,14164,,21,False
,14165,,41,False
,14166,,4,False
,14167,,60,False
,14168,,44,False
,14169,,60,False
,14170,,0,False
,14171,,30,False
,14172,,63,False
,14173,,42,False
,14174,,0,False
,14175,,22,False
,14176,,42,False
,14177,,39,False
,14178,,28,False
,14179,,51,False
,14180,,36,False
,14181,,39,False
,14182,,41,False
,14183,,42,False
,14184,,21,False
,14185,,17,False
,14186,,0,False
,14187,,40,False
,14188,,0,False
,14189,,61,False
,14190,,0,False
,14191,,66,False
,14192,,35,False
,14193,,0,False
,14194,,49,False
,14195,,64,False
,14196,,40,False
,14197,,55,False
,14198,,56,False
,14199,,38,False
,14200,,76,False
,14201,,54,False
,14202,,44,False
,14203,,38,False
,14204,,0,False
,14205,,0,False
,14206,,61,False
,14207,,35,False
,14208,,28,False
,14209,,29,False
,14210,,35,False
,14211,,16,False
,14212,,45,False
,14213,,17,False
,14214,,40,False
,14215,,51,False
,14216,,36,False
,14217,,38,False
,14218,,49,False
,14219,,23,False
,14220,,22,False
,14221,,28,False
,14222,,44,False
,14223,,53,False
,14224,,12,False
,14225,,54,False
,14226,,40,False
,14227,,30,False
,14228,,28,False
,14229,,29,False
,14230,,65,False
,14231,,62,False
,14232,,38,False
,14233,,43,False
,14234,,30,False
,14235,,12,False
,14236,,60,False
,14237,,32,False
,14238,,77,False
,14239,,0,False
,14240,,44,False
,14241,,28,False
,14242,,38,False
,14243,,21,False
,14244,,53,False
,14245,,0,False
,14246,,49,False
,14247,,30,False
,14248,,9,False
,14249,,43,False
,14250,,74,False
,14251,,16,False
,14252,,49,False
,14253,,42,False
,14254,,26,False
,14255,,25,False
,14256,,0,False
,14257,,0,False
,14258,,63,False
,14259,,20,False
,14260,,11,False
,14261,,0,False
,14262,,0,False
,14263,,50,False
,14264,,41,False
,14265,,0,False
,14266,,38,False
,14267,,75,False
,14268,,42,False
,14269,,46,False
,14270,,38,False
,14271,,60,False
,14272,,9,False
,14273,,23,False
,14274,,77,False
,14275,,10,False
,14276,,27,False
,14277,,33,False
,14278,,48,False
,14279,,8,False
,14280,,59,False
,14281,,67,False
,14282,,50,False
,14283,,0,False
,14284,,55,False
,14285,,39,False
,14286,,11,False
,14287,,28,False
,14288,,28,False
,14289,,62,False
,14290,,55,False
,14291,,0,False
,14292,,27,False
,14293,,20,False
,14294,,44,False
,14295,,0,False
,14296,,24,False
,14297,,62,False
,14298,,22,False
,14299,,18,False
,14300,,1,False
,14301,,23,False
,14302,,61,False
,14303,,32,False
,14304,,33,False
,14305,,77,False
,14306,,10,False
,14307,,27,False
,14308,,32,False
,14309,,60,False
,14310,,42,False
,14311,,0,False
,14312,,40,False
,14313,,1,False
,14314,,10,False
,14315,,0,False
,14316,,21,False
,14317,,0,False
,14318,,35,False
,14319,,89,False
,14320,,36,False
,14321,,58,False
,14322,,33,False
,14323,,47,False
,14324,,41,False
,14325,,64,False
,14326,,61,False
,14327,,0,False
,14328,,38,False
,14329,,0,False
,14330,,16,False
,14331,,53,False
,14332,,38,False
,14333,,43,False
,14334,,71,False
,14335,,21,False
,14336,,63,False
,14337,,28,False
,14338,,38,False
,14339,,8,False
,14340,,29,False
,14341,,29,False
,14342,,56,False
,14343,,10,False
,14344,,0,False
,14345,,55,False
,14346,,5,False
,14347,,17,False
,14348,,48,False
,14349,,41,False
,14350,,56,False
,14351,,60,False
,14352,,57,False
,14353,,50,False
,14354,,1,False
,14355,,21,False
,14356,,10,False
,14357,,34,False
,14358,,46,False
,14359,,7,False
,14360,,48,False
,14361,,20,False
,14362,,26,False
,14363,,29,False
,14364,,22,False
,14365,,22,False
,14366,,51,False
,14367,,23,False
,14368,,47,False
,14369,,12,False
,14370,,23,False
,14371,,7,False
,14372,,64,False
,14373,,30,False
,14374,,31,False
,14375,,43,False
,14376,,60,False
,14377,,50,False
,14378,,0,False
,14379,,32,False
,14380,,52,False
,14381,,13,False
,14382,,34,False
,14383,,52,False
,14384,,51,False
,14385,,60,False
,14386,,64,False
,14387,,47,False
,14388,,52,False
,14389,,18,False
,14390,,52,False
,14391,,32,False
,14392,,34,False
,14393,,46,False
,14394,,0,False
,14395,,0,False
,14396,,43,False
,14397,,36,False
,14398,,21,False
,14399,,40,False
,14400,,46,False
,14401,,59,False
,14402,,67,False
,14403,,63,False
,14404,,0,False
,14405,,64,False
,14406,,40,False
,14407,,52,False
,14408,,48,False
,14409,,23,False
,14410,,41,False
,14411,,52,False
,14412,,76,False
,14413,,26,False
,14414,,18,False
,14415,,26,False
,14416,,28,False
,14417,,52,False
,14418,,63,False
,14419,,16,False
,14420,,43,False
,14421,,20,False
,14422,,41,False
,14423,,22,False
,14424,,0,False
,14425,,59,False
,14426,,11,False
,14427,,33,False
,14428,,0,False
,14429,,17,False
,14430,,34,False
,14431,,58,False
,14432,,22,False
,14433,,54,False
,14434,,1,False
,14435,,1,False
,14436,,48,False
,14437,,23,False
,14438,,44,False
,14439,,52,False
,14440,,57,False
,14441,,25,False
,14442,,34,False
,14443,,39,False
,14444,,60,False
,14445,,0,False
,14446,,29,False
,14447,,27,False
,14448,,0,False
,14449,,56,False
,14450,,0,False
,14451,,72,False
,14452,,36,False
,14453,,52,False
,14454,,58,False
,14455,,17,False
,14456,,21,False
,14457,,61,False
,14458,,42,False
,14459,,22,False
,14460,,21,False
,14461,,21,False
,14462,,44,False
,14463,,0,False
,14464,,43,False
,14465,,37,False
,14466,,46,False
,14467,,42,False
,14468,,29,False
,14469,,53,False
,14470,,18,False
,14471,,23,False
,14472,,21,False
,14473,,47,False
,14474,,0,False
,14475,,48,False
,14476,,34,False
,14477,,61,False
,14478,,19,False
,14479,,43,False
,14480,,15,False
,14481,,2,False
,14482,,63,False
,14483,,29,False
,14484,,18,False
,14485,,21,False
,14486,,28,False
,14487,,0,False
,14488,,18,False
,14489,,19,False
,14490,,44,False
,14491,,35,False
,14492,,11,False
,14493,,1,False
,14494,,38,False
,14495,,0,False
,14496,,21,False
,14497,,22,False
,14498,,22,False
,14499,,24,False
,14500,,58,False
,14501,,0,False
,14502,,8,False
,14503,,28,False
,14504,,58,False
,14505,,0,False
,14506,,10,False
,14507,,36,False
,14508,,56,False
,14509,,56,False
,14510,,15,False
,14511,,0,False
,14512,,34,False
,14513,,0,False
,14514,,50,False
,14515,,61,False
,14516,,5,False
,14517,,18,False
,14518,,23,False
,14519,,23,False
,14520,,17,False
,14521,,20,False
,14522,,39,False
,14523,,51,False
,14524,,11,False
,14525,,26,False
,14526,,20,False
,14527,,31,False
,14528,,31,False
,14529,,38,False
,14530,,0,False
,14531,,46,False
,14532,,72,False
,14533,,11,False
,14534,,32,False
,14535,,45,False
,14536,,43,False
,14537,,48,False
,14538,,0,False
,14539,,49,False
,14540,,39,False
,14541,,45,False
,14542,,43,False
,14543,,57,False
,14544,,43,False
,14545,,44,False
,14546,,0,False
,14547,,44,False
,14548,,23,False
,14549,,11,False
,14550,,39,False
,14551,,38,False
,14552,,17,False
,14553,,42,False
,14554,,1,False
,14555,,38,False
,14556,,46,False
,14557,,67,False
,14558,,1,False
,14559,,47,False
,14560,,1,False
,14561,,21,False
,14562,,32,False
,14563,,47,False
,14564,,52,False
,14565,,23,False
,14566,,27,False
,14567,,50,False
,14568,,6,False
,14569,,28,False
,14570,,41,False
,14571,,11,False
,14572,,0,False
,14573,,76,False
,14574,,27,False
,14575,,15,False
,14576,,39,False
,14577,,27,False
,14578,,19,False
,14579,,19,False
,14580,,19,False
,14581,,38,False
,14582,,30,False
,14583,,27,False
,14584,,0,False
,14585,,44,False
,14586,,58,False
,14587,,0,False
,14588,,46,False
,14589,,45,False
,14590,,21,False
,14591,,16,False
,14592,,54,False
,14593,,66,False
,14594,,39,False
,14595,,0,False
,14596,,58,False
,14597,,66,False
,14598,,39,False
,14599,,7,False
,14600,,22,False
,14601,,29,False
,14602,,29,False
,14603,,48,False
,14604,,51,False
,14605,,45,False
,14606,,2,False
,14607,,24,False
,14608,,71,False
,14609,,21,False
,14610,,0,False
,14611,,41,False
,14612,,47,False
,14613,,5,False
,14614,,0,False
,14615,,41,False
,14616,,0,False
,14617,,32,False
,14618,,20,False
,14619,,75,False
,14620,,18,False
,14621,,58,False
,14622,,57,False
,14623,,43,False
,14624,,50,False
,14625,,14,False
,14626,,57,False
,14627,,45,False
,14628,,54,False
,14629,,0,False
,14630,,42,False
,14631,,52,False
,14632,,10,False
,14633,,10,False
,14634,,47,False
,14635,,11,False
,14636,,58,False
,14637,,0,False
,14638,,63,False
,14639,,46,False
,14640,,30,False
,14641,,80,False
,14642,,59,False
,14643,,49,False
,14644,,31,False
,14645,,37,False
,14646,,46,False
,14647,,24,False
,14648,,38,False
,14649,,0,False
,14650,,0,False
,14651,,13,False
,14652,,25,False
,14653,,66,False
,14654,,32,False
,14655,,21,False
,14656,,0,False
,14657,,0,False
,14658,,25,False
,14659,,28,False
,14660,,24,False
,14661,,40,False
,14662,,76,False
,14663,,10,False
,14664,,34,False
,14665,,56,False
,14666,,0,False
,14667,,0,False
,14668,,17,False
,14669,,39,False
,14670,,46,False
,14671,,44,False
,14672,,0,False
,14673,,58,False
,14674,,31,False
,14675,,74,False
,14676,,42,False
,14677,,47,False
,14678,,56,False
,14679,,34,False
,14680,,70,False
,14681,,29,False
,14682,,21,False
,14683,,22,False
,14684,,58,False
,14685,,30,False
,14686,,2,False
,14687,,41,False
,14688,,18,False
,14689,,9,False
,14690,,52,False
,14691,,44,False
,14692,,64,False
,14693,,67,False
,14694,,26,False
,14695,,1,False
,14696,,32,False
,14697,,0,False
,14698,,45,False
,14699,,44,False
,14700,,44,False
,14701,,0,False
,14702,,21,False
,14703,,24,False
,14704,,0,False
,14705,,73,False
,14706,,59,False
,14707,,19,False
,14708,,29,False
,14709,,52,False
,14710,,9,False
,14711,,21,False
,14712,,25,False
,14713,,49,False
,14714,,19,False
,14715,,32,False
,14716,,49,False
,14717,,65,False
,14718,,59,False
,14719,,46,False
,14720,,25,False
,14721,,36,False
,14722,,42,False
,14723,,17,False
,14724,,39,False
,14725,,13,False
,14726,,44,False
,14727,,37,False
,14728,,22,False
,14729,,6,False
,14730,,22,False
,14731,,55,False
,14732,,10,False
,14733,,41,False
,14734,,78,False
,14735,,59,False
,14736,,0,False
,14737,,9,False
,14738,,20,False
,14739,,0,False
,14740,,20,False
,14741,,11,False
,14742,,29,False
,14743,,19,False
,14744,,20,False
,14745,,40,False
,14746,,78,False
,14747,,54,False
,14748,,35,False
,14749,,35,False
,14750,,62,False
,14751,,33,False
,14752,,62,False
,14753,,53,False
,14754,,0,False
,14755,,27,False
,14756,,24,False
,14757,,26,False
,14758,,1,False
,14759,,75,False
,14760,,0,False
,14761,,59,False
,14762,,23,False
,14763,,44,False
,14764,,0,False
,14765,,65,False
,14766,,23,False
,14767,,28,False
,14768,,27,False
,14769,,37,False
,14770,,21,False
,14771,,25,False
,14772,,13,False
,14773,,20,False
,14774,,36,False
,14775,,45,False
,14776,,0,False
,14777,,75,False
,14778,,0,False
,14779,,90,False
,14780,,31,False
,14781,,13,False
,14782,,77,False
,14783,,79,False
,14784,,67,False
,14785,,58,False
,14786,,44,False
,14787,,42,False
,14788,,49,False
,14789,,56,False
,14790,,36,False
,14791,,34,False
,14792,,0,False
,14793,,44,False
,14794,,49,False
,14795,,53,False
,14796,,52,False
,14797,,25,False
,14798,,27,False
,14799,,0,False
,14800,,19,False
,14801,,9,False
,14802,,32,False
,14803,,1,False
,14804,,64,False
,14805,,35,False
,14806,,0,False
,14807,,77,False
,14808,,43,False
,14809,,51,False
,14810,,39,False
,14811,,25,False
,14812,,35,False
,14813,,44,False
,14814,,53,False
,14815,,24,False
,14816,,0,False
,14817,,14,False
,14818,,34,False
,14819,,62,False
,14820,,49,False
,14821,,48,False
,14822,,48,False
,14823,,20,False
,14824,,0,False
,14825,,46,False
,14826,,0,False
,14827,,29,False
,14828,,26,False
,14829,,2,False
,14830,,54,False
,14831,,0,False
,14832,,24,False
,14833,,56,False
,14834,,32,False
,14835,,0,False
,14836,,34,False
,14837,,79,False
,14838,,64,False
,14839,,59,False
,14840,,31,False
,14841,,19,False
,14842,,47,False
,14843,,23,False
,14844,,32,False
,14845,,0,False
,14846,,40,False
,14847,,34,False
,14848,,41,False
,14849,,0,False
,14850,,64,False
,14851,,67,False
,14852,,16,False
,14853,,49,False
,14854,,50,False
,14855,,42,False
,14856,,23,False
,14857,,25,False
,14858,,19,False
,14859,,44,False
,14860,,54,False
,14861,,0,False
,14862,,18,False
,14863,,60,False
,14864,,63,False
,14865,,24,False
,14866,,20,False
,14867,,44,False
,14868,,50,False
,14869,,21,False
,14870,,48,False
,14871,,46,False
,14872,,35,False
,14873,,47,False
,14874,,54,False
,14875,,65,False
,14876,,48,False
,14877,,37,False
,14878,,0,False
,14879,,19,False
,14880,,60,False
,14881,,29,False
,14882,,14,False
,14883,,33,False
,14884,,16,False
,14885,,54,False
,14886,,66,False
,14887,,70,False
,14888,,62,False
,14889,,65,False
,14890,,42,False
,14891,,19,False
,14892,,73,False
,14893,,0,False
,14894,,52,False
,14895,,39,False
,14896,,38,False
,14897,,29,False
,14898,,60,False
,14899,,42,False
,14900,,36,False
,14901,,19,False
,14902,,14,False
,14903,,35,False
,14904,,1,False
,14905,,18,False
,14906,,8,False
,14907,,0,False
,14908,,28,False
,14909,,40,False
,14910,,25,False
,14911,,36,False
,14912,,41,False
,14913,,48,False
,14914,,69,False
,14915,,50,False
,14916,,24,False
,14917,,55,False
,14918,,61,False
,14919,,64,False
,14920,,19,False
,14921,,50,False
,14922,,26,False
,14923,,59,False
,14924,,25,False
,14925,,18,False
,14926,,0,False
,14927,,0,False
,14928,,28,False
,14929,,0,False
,14930,,17,False
,14931,,51,False
,14932,,0,False
,14933,,46,False
,14934,,20,False
,14935,,63,False
,14936,,31,False
,14937,,12,False
,14938,,72,False
,14939,,0,False
,14940,,25,False
,14941,,28,False
,14942,,34,False
,14943,,30,False
,14944,,37,False
,14945,,44,False
,14946,,19,False
,14947,,19,False
,14948,,35,False
,14949,,59,False
,14950,,14,False
,14951,,30,False
,14952,,0,False
,14953,,50,False
,14954,,25,False
,14955,,1,False
,14956,,6,False
,14957,,64,False
,14958,,43,False
,14959,,68,False
,14960,,58,False
,14961,,30,False
,14962,,62,False
,14963,,45,False
,14964,,0,False
,14965,,40,False
,14966,,37,False
,14967,,59,False
,14968,,51,False
,14969,,49,False
,14970,,29,False
,14971,,38,False
,14972,,24,False
,14973,,0,False
,14974,,37,False
,14975,,13,False
,14976,,0,False
,14977,,0,False
,14978,,21,False
,14979,,69,False
,14980,,68,False
,14981,,58,False
,14982,,28,False
,14983,,14,False
,14984,,49,False
,14985,,36,False
,14986,,60,False
,14987,,24,False
,14988,,59,False
,14989,,39,False
,14990,,27,False
,14991,,26,False
,14992,,21,False
,14993,,63,False
,14994,,5,False
,14995,,63,False
,14996,,52,False
,14997,,53,False
,14998,,25,False
,14999,,50,False
,15000,,56,False
,15001,,28,False
,15002,,36,False
,15003,,71,False
,15004,,55,False
,15005,,0,False
,15006,,56,False
,15007,,26,False
,15008,,24,False
,15009,,49,False
,15010,,59,False
,15011,,39,False
,15012,,0,False
,15013,,18,False
,15014,,47,False
,15015,,68,False
,15016,,21,False
,15017,,29,False
,15018,,20,False
,15019,,17,False
,15020,,0,False
,15021,,0,False
,15022,,29,False
,15023,,43,False
,15024,,4,False
,15025,,0,False
,15026,,14,False
,15027,,70,False
,15028,,52,False
,15029,,55,False
,15030,,41,False
,15031,,18,False
,15032,,76,False
,15033,,70,False
,15034,,48,False
,15035,,58,False
,15036,,9,False
,15037,,24,False
,15038,,37,False
,15039,,63,False
,15040,,70,False
,15041,,21,False
,15042,,55,False
,15043,,29,False
,15044,,22,False
,15045,,46,False
,15046,,21,False
,15047,,28,False
,15048,,13,False
,15049,,26,False
,15050,,18,False
,15051,,46,False
,15052,,15,False
,15053,,22,False
,15054,,35,False
,15055,,23,False
,15056,,18,False
,15057,,17,False
,15058,,17,False
,15059,,49,False
,15060,,65,False
,15061,,77,False
,15062,,53,False
,15063,,11,False
,15064,,20,False
,15065,,63,False
,15066,,56,False
,15067,,0,False
,15068,,32,False
,15069,,39,False
,15070,,45,False
,15071,,68,False
,15072,,11,False
,15073,,0,False
,15074,,39,False
,15075,,35,False
,15076,,41,False
,15077,,17,False
,15078,,22,False
,15079,,42,False
,15080,,35,False
,15081,,3,False
,15082,,48,False
,15083,,0,False
,15084,,0,False
,15085,,67,False
,15086,,34,False
,15087,,31,False
,15088,,0,False
,15089,,76,False
,15090,,59,False
,15091,,41,False
,15092,,85,False
,15093,,55,False
,15094,,51,False
,15095,,75,False
,15096,,38,False
,15097,,17,False
,15098,,37,False
,15099,,73,False
,15100,,56,False
,15101,,44,False
,15102,,22,False
,15103,,14,False
,15104,,45,False
,15105,,33,False
,15106,,15,False
,15107,,41,False
,15108,,49,False
,15109,,0,False
,15110,,29,False
,15111,,64,False
,15112,,26,False
,15113,,62,False
,15114,,12,False
,15115,,48,False
,15116,,1,False
,15117,,33,False
,15118,,34,False
,15119,,44,False
,15120,,51,False
,15121,,0,False
,15122,,9,False
,15123,,30,False
,15124,,0,False
,15125,,25,False
,15126,,0,False
,15127,,73,False
,15128,,11,False
,15129,,44,False
,15130,,73,False
,15131,,27,False
,15132,,7,False
,15133,,21,False
,15134,,47,False
,15135,,21,False
,15136,,15,False
,15137,,0,False
,15138,,16,False
,15139,,41,False
,15140,,52,False
,15141,,19,False
,15142,,0,False
,15143,,21,False
,15144,,71,False
,15145,,45,False
,15146,,21,False
,15147,,41,False
,15148,,55,False
,15149,,23,False
,15150,,0,False
,15151,,7,False
,15152,,38,False
,15153,,41,False
,15154,,23,False
,15155,,43,False
,15156,,39,False
,15157,,0,False
,15158,,46,False
,15159,,46,False
,15160,,26,False
,15161,,18,False
,15162,,57,False
,15163,,0,False
,15164,,44,False
,15165,,37,False
,15166,,57,False
,15167,,0,False
,15168,,39,False
,15169,,16,False
,15170,,0,False
,15171,,0,False
,15172,,19,False
,15173,,2,False
,15174,,28,False
,15175,,43,False
,15176,,19,False
,15177,,0,False
,15178,,24,False
,15179,,51,False
,15180,,31,False
,15181,,30,False
,15182,,49,False
,15183,,41,False
,15184,,72,False
,15185,,37,False
,15186,,48,False
,15187,,78,False
,15188,,43,False
,15189,,11,False
,15190,,74,False
,15191,,64,False
,15192,,10,False
,15193,,57,False
,15194,,70,False
,15195,,46,False
,15196,,36,False
,15197,,45,False
,15198,,55,False
,15199,,70,False
,15200,,57,False
,15201,,54,False
,15202,,21,False
,15203,,19,False
,15204,,65,False
,15205,,79,False
,15206,,18,False
,15207,,22,False
,15208,,44,False
,15209,,50,False
,15210,,1,False
,15211,,29,False
,15212,,60,False
,15213,,58,False
,15214,,57,False
,15215,,24,False
,15216,,12,False
,15217,,32,False
,15218,,18,False
,15219,,49,False
,15220,,46,False
,15221,,36,False
,15222,,5,False
,15223,,54,False
,15224,,6,False
,15225,,80,False
,15226,,12,False
,15227,,27,False
,15228,,65,False
,15229,,63,False
,15230,,41,False
,15231,,3,False
,15232,,43,False
,15233,,26,False
,15234,,20,False
,15235,,77,False
,15236,,43,False
,15237,,66,False
,15238,,16,False
,15239,,42,False
,15240,,59,False
,15241,,0,False
,15242,,24,False
,15243,,73,False
,15244,,1,False
,15245,,77,False
,15246,,42,False
,15247,,52,False
,15248,,34,False
,15249,,45,False
,15250,,56,False
,15251,,0,False
,15252,,43,False
,15253,,46,False
,15254,,41,False
,15255,,17,False
,15256,,52,False
,15257,,57,False
,15258,,39,False
,15259,,40,False
,15260,,18,False
,15261,,38,False
,15262,,41,False
,15263,,24,False
,15264,,31,False
,15265,,41,False
,15266,,23,False
,15267,,51,False
,15268,,42,False
,15269,,13,False
,15270,,51,False
,15271,,11,False
,15272,,28,False
,15273,,13,False
,15274,,28,False
,15275,,97,False
,15276,,22,False
,15277,,40,False
,15278,,9,False
,15279,,78,False
,15280,,41,False
,15281,,45,False
,15282,,0,False
,15283,,8,False
,15284,,15,False
,15285,,66,False
,15286,,44,False
,15287,,47,False
,15288,,40,False
,15289,,18,False
,15290,,22,False
,15291,,68,False
,15292,,42,False
,15293,,61,False
,15294,,42,False
,15295,,46,False
,15296,,25,False
,15297,,21,False
,15298,,46,False
,15299,,41,False
,15300,,18,False
,15301,,31,False
,15302,,41,False
